headline,label
[특징주] SK바이오팜 상장 닷새 만에 약세,-1
제2차 공운위 결과 '금감원 공공기관 지정 유보',0
"넷마블 목표주가 높아져 ""새 게임 하반기에 여럿 출시 예정돼 기대""",1
100만 틱톡 크리에이터가 선택한 케이센트 전속 계약 체결,1
[글로벌-Biz 24] 시큐레터 남아공 '아프리코'와 IT보안제품 공급 파트너십 계...,1
日불매운동 유탄 …관련 기업 경영난 악화일로,-1
"대구 노동계 ""AVO카본코리아 정리해고 규탄""",-1
(뉴욕마감)정부폐쇄 이틀째..셧다운 지속 우려에 '하락',-1
[특징주] 태평양물산 액면 분할 이후 실적 기대감에 상한가,1
[fn톡톡]STX팬오션 내년 흑자전환 전망에 상한가,1
항공업계 무급휴직 강요 정리해고 광풍 더 거세져,-1
금융당국 사모펀드 1만개 3년간 전수조사…전담검사조직 설치(종합2보),0
엑세스바이오 2분기 영업이익 104만달러…흑자전환,1
신라젠 상장폐지 결국 결론 못냈다,0
회계 부정으로 몸살 앓는 중국 기업들…‘스벅’ 대항마서 중국판 엔론 된 루...,0
[종목플러스]SK네트웍스 '면세점 탈락' 전화위복 될까,0
금감원·거래소 중복공시 통폐합된다,0
새마을금고중앙회 내수경제활성화 위한 전통시장 이용 활성화 사업 추진,1
한라 2분기 영업익 291억원 '흑자전환',1
크로스파이어 재계약 합의 속 내용 살펴보니,0
윤석금 코웨이 향한 집념...무모함? 과감함?,0
LG전자 2Q 영업익 15.4%↓…매출은 역대 최대,-1
4차 추경 하자는데... 상반기 나라살림 적자 벌써 '111조',-1
[더벨]코렌 '전면카메라 렌즈' 승부수 흑자전환,1
소리 없이 강한 ‘뮤’ IP… 내년까지 연달아 주가 상승 노리는 웹젠,0
[GAM] '주가급락'현대상선..BW 고수익 돋보이네,-1
보잉 9개월만에 처음으로 737 맥스 계약 체결,1
고평가에 공매도 기승까지… 혼탁한 바이오 시장 거품 꺼지나,0
아프리카돼지열병 수혜 가능성에 고려시멘트 상한가,1
5억달러 '파라과이 경전철 사업 수주' 지원…정부 민관합동대표단 파견,1
금감원 동양증권 특별 점검…계열사 주식 급락,-1
성윤모 산업부 장관 체코 원전사업에 대한 수주 의지 적극 표명,1
금감원 대 금소원 3대7로?..기형적 투자자보호,0
코로나 뚫고 점유율 키운 기업들…주가도 '승승장구',0
동양 경쟁력 강화로 플랜트 사업 수주 확대,1
[종목이슈] 추락한 'CJ CGV' 내년 중국·터키 실적회복에 반등할까,0
현대차 ‘성공신화’를 톺아보다,1
"[에셋+ 핫IPO]대오일뱅크 두번째 도전...""포트폴리오 강점 이번엔 성공""",1
[특징주]DRB동일 실적개선에 모회사까지 동반 급등,1
창녕군 노후경유차 조기폐차 사업 추진,1
젬벡스링크 2Q 순이익 40억···흑자전환,1
2차전지 장비사 에이프로 상장 첫 날 '따상',1
공원마저 '코로나 온상' 됐나···美 요세미티 하수서 바이러스 나왔다,-1
스마일게이트 RPG-아마존 게임즈 북미유럽 독점 퍼블리싱 계약 체결,1
넷마블 향후 주가 판단 열쇠는?,0
자동차株 `오바마 악재'로 동반 급락,-1
걱정없다 큰소리쳤지만…화웨이 ‘플랜B’ 손정의 손에 달렸다,0
'라방'으로 바이어들에게 옷 팔아요... LF 디지털 해외 수주회 개최,1
[2019 아주경제 10대 뉴스-유통·중기] 日 수출규제 毒이자 藥이 된 한 해,0
[코스닥(마감)] 20.57포인트(2.52%) 오른 836.31 마감,0
삼성중공업 2분기 7077억원 적자...드릴십 평가손 영향,-1
남아공 외국인혐오 폭동 심각,-1
국내 주식형 펀드 자금 이틀 연속 순유출,-1
[fnRASSI]SCI평가정보 상한가 기록,1
LG전자 장중 주가 '껑충'...호재는?,0
연세의료원 송도세브란스병원(가칭) 설계 계약 체결,1
한국투자증권 2분기 흑자전환 성공,1
쿠쿠-예향정 소상공인 지원위해 렌털제품 공급계약 체결,1
"삼성證, 언택트 연금 세미나 진행",0
삼성중공업 2620억 규모 초대형 에탄운반선 2척 수주,1
[Who Is ?] 신창재 교보생명 대표이사 회장,0
'SK바이오팜' 흥행에 '제약바이오업계 IPO'도 주목…하반기 소마젠 등 다수 업...,1
"HMM 2분기 영업익 1387억으로 흑자전환… ""21분기 걸렸다""",1
한수원 '제2의 UAE 원전 수주 신화' 달성 나선다,1
"1분기 4조 적자? 휘청이는 정유업계...""2분기도 암울""",-1
"[공시]홈센타홀딩스, 에이치씨군위산업 자회사로 편입",0
현대로템 국내 첫 수소전기트램 도입 추진...울산시와 MOU 체결,1
한국테크놀로지 흑자전환·연매출 1조원 목표 부각에 상승,1
“겨우 버텼더니 정리해고?”…거리로 나온 호텔리어들,-1
월가 목표치 2배 근접한 테슬라 주가…강세는 계속된다,1
"UAE원전 정비사업계약 체결 ""단독수주 실패 범위·기간도 기대 이하""",1
투비소프트 2분기에도 별도 영업익 흑자…”흑자기조 지속”,1
스마트 개미…씨젠ㆍ알테오젠 주가 견인,0
쪼그라든 창투사 줄줄이 '퇴출' 위기,-1
아시아나항공 별도 기준 2분기 영업이익 1151억원…`깜짝 흑자전환`,1
미래산업 SK하이닉스와 반도체 검사장비 공급계약,1
쌍용차 3분기 영업손실 220억원…적자 확대,-1
윤석헌 금감원장 “자본시장 첫 과제는 내부통제시스템 개선”,1
[글로벌-Biz 24] 우버 상장 첫날 7% 넘게 주가 폭락,0
"원자력 노조 ""탈원전 정책에 원자력계 노동자 대량 해고 위기""",-1
증권사 목표가 2배 뛴 SK바이오팜…추격매수 괜찮나?,0
롯데그룹 코로나19 확산 방지에 10억원 지원,-1
<특징주>KJ프리텍 실적 개선 기대..상한가,1
대전 서구 문화관광형시장 육성사업 본격 추진,1
현대백화점 명품 매출 증가 등에 2분기 실적 양호 예상-NH,1
대한항공 2분기 영업이익 작년 대비 흑자 전환,1
안양시-LH 스마트시티 추진 사업 업무협약,1
[공시]참엔지니어링 278억원 규모 FPD 장비공급 계약 체결,1
"제이엘케이, 美국립과학원회 학술지 논문 발표…""OLED로 뇌세포 반응 조절""",0
롯데케미칼 2분기 영업익 329억원 흑자전환,1
같은집안 다른결과...장남 뛰어넘은 한진·금호家 4남오너들,0
필옵틱스 2분기 영업이익 76억원…흑자전환,1
아시아나항공도 '화물의 힘'…2분기 흑자달성,1
넷게임즈 'V4' 흥행에 상반기 흑자전환,1
공격 받은 삼성 무엇을 준비하나,0
누적 매출 2조 넘본다 3N 성장 두드러진 3분기,1
코로나로 미 항공·자동차사 최악 적자…보잉 인력 더 감축,-1
한국조선해양 1주일 간 총 7척 선박 수주,1
모바일 게임사들 성공작 후속편에 목메는데 청출어람은 드물어,1
[STOCK & BOND] 하반기 IPO 기대주-오일뱅크·CGV베트남·카카오게임즈 출격,1
한국테크놀로지 영업익·순이익 6년 만에 모두 흑자 전환,1
"한국조선해양 1주일 사이 7척 수주 성공...""9억불 상당 규모""",1
1분기 반도체 매출 '뚝뚝'…인텔 0.3%↓ 삼성 34.6%↓,-1
백신 소식에...여행주 5개월새 최대폭 급등,1
영암군 기찬 자연휴양림 조성사업 본격 추진,1
HMM 21분기만에 흑자...韓 해운업 부활 기지개 켜나,1
인천 서구 석남1지구 우수저류시설 설치사업 추진 상습침수 해소에 집중,1
"[인베스트조선] ""좋아졌다곤 하는데…"" 대우건설 매각 이번에도 '중국 바라기...",0
RE100 직구매제 REC 하락 대책될까,-1
나이키 온라인 선전 불구 1·4분기 매출 38%↓,-1
데브시스터즈 코스닥 첫날 '급락'…시초가 공모가 대비 34% 올라,-1
메콕스큐어메드 국책연구기관과 코로나 바이러스 치료제 공동연구개발 계약체...,1
美조사-유니콘의 위기…中‘틱톡’ 상장 순항할까,1
'테슬라+韓뉴딜' 등에 업은 2차전지 새내기株 '주목',1
[CEO X-File] 개미 울린 한미약품 늑장 공시 어떻게 손봐야 하나?,0
"증선위 ""삼바 고의 공시누락""…지배력 변경은 판단 보류(종합)",0
하반기 IPO 기대주 카카오게임즈 오늘부터 수요예측,1
APE 글로벌구단 피츠버그 나이츠와 전략적 파트너쉽 계약 체결,1
[미리보는 경제신문]공정위-금감원 CD 담합 충돌,0
"[비즈 르포] 벼랑 끝 국내 문구 산업…""고급화 전략으로 위기 돌파""",1
스마일게이트 RPG 아마존 게임즈와 북미/유럽 퍼블리싱 계약 체결,1
대림산업 인천·대전서 3840억원 규모 도시정비사업 수주,1
[특징주]SBI액시즈 실적 개선 기대감에 ‘上’,1
한전 작년 영업손실 1.3조···금융위기 이후 최대 적자,-1
‘조선업 회복 기대’ 속 삼성중공업 주가 개장 직후 급락 왜?,-1
코로나 노린 금융사기 기승에 금감원 '주의보' 발령,0
"대정화금, SK케미칼과 합작투자사 설립 계약 체결",1
마트 갔다 코로나 걸렸다면 손해배상 받을 수 있다,0
두산중공업 3600억원 규모 김포열병합발전소 신규 수주,1
‘27조+α’ 긴급 수혈… 금융시장 안정될까,0
경기도 코로나19 피해 취약 노동자 등 최대 100만원 지원,-1
넥슨 3분기 실적 어쩌나 …'캐시카우' 던전앤파이터 中 매출 이상기류,0
적자 1500억 ‘제주항공’…이스타 인수했더라면 ‘아찔’,-1
[장외주식] 한국종합기술 공모가 실망에 '급락',-1
GS칼텍스 상반기 대규모 적자에도 유동성 선방,-1
코스피 실적 기대에 상승세…장중 2170선 회복(종합),1
HIV 바이러스 집단 감염된 파키스탄…사태 심각성 일파만파,-1
[주목! 급등락 종목(7/13)] 효성화학 분할 재상장 첫날 ′상한가′,1
"넷마블 야심작 'BTS월드' 초반 흥행 부진…""단기 성과보단 지속성 중요""",0
이스트소프트 2분기 순이익 18억…전년 대비 흑자 전환,1
[더뉴스-더쉬운경제] 디즈니 가세에 들썩이는 OTT 시장...국내는?,0
제18회 서울국제A&D컨퍼런스 안효준 축사,0
일본 ONE 1분기 순익 2000억 ‘역대 최고치’,1
'스마트워치는 시기상조였나'…애플도 내리막 본격화,0
대한항공 한앤컴퍼니와 기내식기판사업 영업양수도계약 체결,1
<전일공시>: 피씨엘 3억원 규모 공급계약 체결,1
반포 재건축 고배마신 GS건설 주가 부진 심화,0
순창군 전북도와 협의 없이 마을무선방송시스템 사업 추진,1
롯데케미칼 1Q 영업손실 860억원…혁신 투자로 반등 기회 찾는다(종합),-1
"'셧다운' 이스타항공 끝내 정리해고…""인력조정 최소화""",-1
[Who Is ?] 박진영 JYP엔터테인먼트 최대주주,0
세계 車업계 2분기 적자전망…현대기아차 독야청청 이익날까,-1
"[TF매매동향] 외국인, 'LG화학' 사고 '포스코' 팔았다",0
두산중공업 3600억원 규모 김포열병합발전소 신규 수주,1
현대차 노사 코로나19 위기 극복 손잡는다,-1
[Who Is ?] 허인 KB국민은행 은행장,0
GC녹십자셀 2분기 영업익 2억원...당기순이익 흑자 전환,1
"[일문일답]수출입銀 ""두산重 자구안 상반기 중 최종 확정""",0
주가조작 수사권 포기… 이상한 금감원,-1
[유가증권시장 시황] (24일) 한샘 1분기 실적개선 평가에 상한가,1
증권사 2분기 순이익 1조3842억···전 분기比 5.6%↓,-1
GC녹십자셀 2분기 매출 전기比 14%↑…당기순익 흑자 전환,1
STX조선해양 올해 첫 수주 성공… 6600톤급 탱커 3척,1
[강연] 포스트 코로나 보수가 놓치고 있는 핵심 키워드,0
실적 든든한 자사주 매입 기업이 뜬다,0
'중국판 배민' 주가 치솟는데...'더 간다 vs 너무 올라' 고민되네,0
한국조선해양 1주일 새 7척 수주…9억불 상당,1
"[하이&로우] ""컴투스 또 미뤄진 기대작 출시…목표주가 ↓""- 한화투자증권",1
"SK바이오팜으로 재미 본 투자자들 ""다음 공모주 뭐냐""",0
환율 급락 해외수주 발목잡나…중견건설사 '직격탄',-1
금감원 고객 주소로 휴면금융재산 안내,0
"정부 파라과이에 민관 대표단 파견…""경전철사업 수주 지원""",1
[상반기 결산-해운]빅4 턴어라운드 성공,1
에쓰오일 창사 이래 최대 적자…1분기 영업손실 1조73억원(상보),-1
아프리카TV 펀더멘털 대비 주가 오르지 않아 -신한금융투자,0
'코로나 직격탄' 정유 4사 영업적자 4조 넘어…2분기도 '암울',-1
"이주열 ""성장률 전망치 -1.3%, 현행 사회적 거리두기 수준 전제""",-1
코로나19로 수요줄고 유가도 급락...정유株 1분기 영업손실 예고,-1
5억달러 파라과이 경전철 수주 교두보···업무협약 체결,1
한국조선해양 사우디 국영선사서 PC선 10척 수주 쾌거…4850억원 규모,1
북유럽 코로나19에 73만5천명 실업…일시해고·무급휴가 급증,-1
코스피 또 다시 연고점 2043.78…2Q 실적·환율 효과,0
포스코 사상 첫 분기 적자…코로나19 영향,-1
빚내 산 ‘택시 면허’ 거품 붕괴…뉴욕 혈세로 택시기사 구하나,0
LG화학 지난해 영업이익 60% 감소...ESS 화재 직격탄 맞고 석유화학도 침체,-1
실적목표 제시한 대기업 60% 목표달성 실패,-1
"유니슨, 최대주주 아네모이로 변경",0
모바일 전자주총 시대 개막…소액주주 힘받나,0
상반기 재정 적자 111조원 육박,-1
태평양물산 하다드와 우븐 및 니트제품 170만여장 공급계약 체결,1
[fn 화제주] 키이스트，거래 재개 첫날부터 상한가,1
담양군 퇴직자 위한 신중년 경력형 일자리사업 추진,1
‘내부정보 의혹’ 금감원 직원…가상화폐 투자 처벌 못한다,0
[특징주]삼성重 영업손실·유상증자 소식에 하한가 근접,-1
"20분기 연속적자 HMM 마침내 ""흑자""…해운업 모처럼 웃었다",0
새만금 사업의 안정적 추진을 위한 농업용수 관리 방향,1
[침체일로 걷는 화장품④] 여전히 기 못펴는 화장품株,0
"삼성重 ""1.5조원 유상증자 성공 확신""...채권단 자금회수 심해""",1
수자원公 西우즈벡 지역 상수도 개발 기술 컨설팅 사업 수주,1
증선위 “삼성바이오 콜옵션 누락 ‘고의’…회계처리는 추가 감리”,0
[유럽증시]깜짝실적 발표 기업들에 일제히 상승 마감,0
남동구 국무조정실서 추진하는 생활 SOC ‘주민참여시범사업’ 선정,1
[더벨][Company Watch]'상장 원년' 줌인터넷 합병 비용 덜고 흑자전환,1
[전문서비스] 최근 제3자배정 증자현황과 대응방안 [금감원],0
